user_id,is_subscriber,signup_date,user_country,industry_role,user_type,pre_project_engagement_score,is_treatment_group,total_weeks_active
USR_000382,False,2024-07-26,France,Other,Consumer,16.13,True,9
USR_000383,False,2024-08-26,India,Software Engineer,Enterprise,62.8,True,21
USR_000384,True,2024-10-24,Germany,Software Engineer,Consumer,58.44,True,20
USR_000385,True,2024-11-01,US,Business Analyst,Enterprise,47.35,True,11
USR_000386,False,2024-09-29,US,Data Scientist,Enterprise,16.0,True,7
USR_000387,False,2024-11-14,US,Researcher,Consumer,55.54,True,4
USR_000388,False,2024-08-02,US,Student,Consumer,30.38,False,25
USR_000389,False,2024-08-19,US,Software Engineer,Enterprise,48.52,True,20
USR_000390,False,2024-11-01,France,Software Engineer,Consumer,5.71,True,18
USR_000391,False,2024-12-05,France,Researcher,Consumer,66.84,True,6
USR_000392,False,2024-10-20,India,Researcher,Consumer,20.19,True,17
USR_000393,False,2024-06-26,Germany,Business Analyst,Consumer,61.42,True,5
USR_000394,True,2024-12-06,Canada,Researcher,Consumer,42.12,True,18
USR_000395,False,2024-08-10,Canada,Other,Consumer,34.41,True,15
USR_000396,False,2024-08-09,US,Writer,Consumer,26.84,True,7
USR_000397,False,2024-09-07,Germany,Data Scientist,Consumer,17.48,True,13
USR_000398,False,2024-06-15,Germany,Researcher,Enterprise,78.22,True,11
USR_000399,False,2024-07-20,India,Student,Enterprise,22.75,False,10
USR_000400,False,2024-07-26,France,Data Scientist,Consumer,31.93,True,7
USR_000401,False,2024-09-17,Canada,Data Scientist,Consumer,44.86,True,18
USR_000402,False,2024-10-30,France,Student,Consumer,52.76,True,12
USR_000403,False,2024-09-16,Other,Data Scientist,Enterprise,44.96,True,13
USR_000404,False,2024-11-19,UK,Other,Consumer,7.69,True,23
USR_000405,False,2024-09-29,US,Writer,Consumer,3.16,True,8
USR_000406,False,2024-09-19,US,Business Analyst,Consumer,54.51,True,21
USR_000407,False,2024-10-26,US,Student,Consumer,51.4,True,19
USR_000408,True,2024-11-02,France,Writer,Consumer,82.84,True,8
USR_000409,False,2024-06-19,US,Software Engineer,Enterprise,48.82,False,14
USR_000410,False,2024-07-10,UK,Other,Enterprise,36.95,False,4
USR_000411,False,2024-10-16,US,Software Engineer,Consumer,46.1,True,5
USR_000412,False,2024-11-29,US,Student,Consumer,86.94,True,8
USR_000413,False,2024-08-17,India,Writer,Consumer,44.38,True,26
USR_000414,False,2024-09-25,US,Writer,Consumer,50.43,True,19
USR_000415,False,2024-11-01,US,Student,Consumer,69.98,True,11
USR_000416,False,2024-09-29,US,Software Engineer,Consumer,12.72,True,22
USR_000417,False,2024-11-08,Germany,Software Engineer,Enterprise,78.51,True,22
USR_000418,False,2024-11-11,India,Writer,Enterprise,66.24,True,16
USR_000419,False,2024-07-07,Other,Student,Consumer,56.31,True,8
USR_000420,False,2024-06-21,US,Software Engineer,Consumer,21.05,True,23
USR_000421,True,2024-08-24,UK,Other,Consumer,44.97,True,20
USR_000422,False,2024-06-21,US,Other,Consumer,22.76,False,6
USR_000423,False,2024-07-13,India,Software Engineer,Enterprise,77.33,True,14
USR_000424,False,2024-07-31,Other,Software Engineer,Consumer,22.04,False,13
USR_000425,False,2024-11-15,France,Data Scientist,Enterprise,39.76,True,26
USR_000426,False,2024-09-04,Germany,Writer,Consumer,24.58,True,10
USR_000427,False,2024-11-16,US,Other,Consumer,20.33,True,21
USR_000428,False,2024-08-23,India,Other,Consumer,22.15,True,20
USR_000429,False,2024-10-04,Canada,Business Analyst,Consumer,50.38,True,13
USR_000430,False,2024-10-01,Other,Other,Consumer,25.14,True,19
USR_000431,True,2024-07-20,Canada,Student,Enterprise,44.85,False,25
USR_000432,False,2024-08-04,US,Business Analyst,Consumer,15.25,True,13
USR_000433,False,2024-08-02,UK,Data Scientist,Consumer,16.72,True,15
USR_000434,False,2024-08-26,UK,Researcher,Consumer,78.62,True,14
USR_000435,False,2024-07-11,India,Business Analyst,Enterprise,42.06,True,4
USR_000436,False,2024-08-19,US,Data Scientist,Consumer,67.71,True,21
USR_000437,False,2024-11-16,Germany,Software Engineer,Enterprise,57.8,True,18
USR_000438,False,2024-11-26,UK,Data Scientist,Consumer,50.33,True,8
USR_000439,False,2024-12-06,US,Data Scientist,Enterprise,63.3,True,19
USR_000440,False,2024-11-19,India,Business Analyst,Enterprise,10.27,True,19
USR_000441,False,2024-10-22,US,Data Scientist,Consumer,13.01,True,20
USR_000442,False,2024-11-27,US,Student,Consumer,66.96,True,4
USR_000443,False,2024-11-24,Germany,Data Scientist,Enterprise,15.76,True,14
USR_000444,False,2024-07-01,Germany,Software Engineer,Consumer,27.51,True,6
USR_000445,False,2024-07-13,US,Student,Consumer,78.12,False,14
USR_000446,False,2024-08-18,US,Researcher,Consumer,19.29,True,6
USR_000447,False,2024-09-21,UK,Data Scientist,Enterprise,81.92,True,18
USR_000448,False,2024-07-28,Germany,Data Scientist,Consumer,19.26,True,25
USR_000449,False,2024-09-07,India,Other,Enterprise,35.06,True,15
USR_000450,False,2024-11-15,UK,Writer,Consumer,26.11,True,12
USR_000451,False,2024-09-10,Canada,Student,Enterprise,7.67,True,6
USR_000452,False,2024-11-04,UK,Writer,Consumer,43.39,True,17
USR_000453,False,2024-10-27,US,Student,Enterprise,8.82,True,20
USR_000454,False,2024-11-11,UK,Data Scientist,Enterprise,79.88,True,26
USR_000455,False,2024-08-16,UK,Data Scientist,Enterprise,23.97,True,7
USR_000456,False,2024-09-15,UK,Student,Consumer,37.6,True,22
USR_000457,False,2024-08-26,France,Business Analyst,Consumer,57.99,True,17
USR_000458,False,2024-11-24,Germany,Writer,Consumer,29.83,True,6
USR_000459,False,2024-09-16,UK,Writer,Consumer,53.86,True,10
USR_000460,False,2024-11-02,Other,Data Scientist,Consumer,28.19,True,26
USR_000461,False,2024-06-24,UK,Software Engineer,Consumer,39.37,False,12
USR_000462,False,2024-11-15,UK,Student,Consumer,38.09,True,17
USR_000463,False,2024-11-23,India,Software Engineer,Enterprise,45.62,True,12
USR_000464,False,2024-07-19,Canada,Data Scientist,Enterprise,33.44,True,6
USR_000465,True,2024-10-03,US,Software Engineer,Consumer,39.95,True,17
USR_000466,False,2024-10-28,US,Other,Enterprise,61.57,True,26
USR_000467,False,2024-10-12,UK,Researcher,Consumer,18.95,True,17
USR_000468,False,2024-07-10,Canada,Student,Consumer,10.97,False,16
USR_000469,False,2024-11-25,UK,Researcher,Enterprise,28.76,True,15
USR_000470,False,2024-08-08,US,Business Analyst,Consumer,23.19,True,6
USR_000471,False,2024-09-04,US,Researcher,Enterprise,76.35,True,4
USR_000472,False,2024-07-21,US,Student,Enterprise,20.99,True,9
USR_000473,False,2024-12-06,Germany,Researcher,Consumer,50.41,True,7
USR_000474,False,2024-11-29,US,Writer,Consumer,93.82,True,14
USR_000475,True,2024-11-08,US,Student,Consumer,81.03,True,19
USR_000476,False,2024-11-15,India,Student,Consumer,5.67,True,4
USR_000477,False,2024-08-30,Germany,Software Engineer,Enterprise,54.67,True,7
USR_000478,False,2024-07-26,US,Student,Consumer,54.45,False,26
USR_000479,False,2024-11-08,Other,Other,Consumer,20.72,True,17
USR_000480,False,2024-06-27,Canada,Student,Consumer,31.68,True,25
USR_000481,False,2024-08-29,US,Software Engineer,Enterprise,79.28,True,13
USR_000482,False,2024-07-29,US,Software Engineer,Enterprise,21.54,False,21
USR_000483,False,2024-07-03,France,Software Engineer,Enterprise,29.29,True,8
USR_000484,False,2024-10-28,Other,Software Engineer,Enterprise,24.53,True,22
USR_000485,False,2024-08-28,Canada,Software Engineer,Consumer,73.07,True,15
USR_000486,False,2024-07-19,UK,Writer,Consumer,25.8,True,26
USR_000487,False,2024-07-17,India,Student,Consumer,47.23,False,16
USR_000488,False,2024-11-13,Germany,Software Engineer,Enterprise,31.76,True,24
USR_000489,False,2024-08-02,Germany,Business Analyst,Consumer,45.89,False,5
USR_000490,False,2024-07-18,US,Software Engineer,Enterprise,30.7,True,22
USR_000491,False,2024-11-26,US,Researcher,Enterprise,14.64,True,16
USR_000492,False,2024-11-13,US,Data Scientist,Consumer,35.87,True,4
USR_000493,False,2024-06-27,US,Student,Consumer,45.45,False,15
USR_000494,True,2024-08-05,US,Writer,Consumer,53.06,True,13
USR_000495,False,2024-08-29,India,Business Analyst,Enterprise,76.92,True,21
USR_000496,False,2024-07-01,UK,Software Engineer,Enterprise,71.49,False,10
USR_000497,False,2024-08-23,Other,Student,Consumer,59.36,True,23
USR_000498,False,2024-06-23,UK,Software Engineer,Consumer,49.3,True,10
USR_000499,False,2024-09-11,US,Writer,Consumer,20.84,True,15
USR_000500,False,2024-08-30,Germany,Software Engineer,Enterprise,15.62,True,14
USR_000501,False,2024-07-24,US,Data Scientist,Consumer,65.61,True,20
USR_000502,False,2024-10-17,Canada,Student,Consumer,55.68,True,13
USR_000503,True,2024-07-15,Other,Software Engineer,Enterprise,41.5,True,25
USR_000504,False,2024-09-20,India,Researcher,Enterprise,60.77,True,10
USR_000505,False,2024-10-15,US,Software Engineer,Enterprise,45.52,True,22
USR_000506,False,2024-12-09,UK,Writer,Consumer,5.52,True,19
USR_000507,False,2024-06-25,Other,Other,Enterprise,35.86,True,8
USR_000508,False,2024-12-10,UK,Software Engineer,Consumer,11.15,True,7
USR_000509,False,2024-10-21,US,Business Analyst,Consumer,53.54,True,24
USR_000510,False,2024-11-28,US,Researcher,Enterprise,55.17,True,13
USR_000511,False,2024-09-20,Other,Data Scientist,Consumer,88.16,True,4
USR_000512,False,2024-08-17,US,Researcher,Enterprise,7.74,True,12
USR_000513,False,2024-08-26,US,Data Scientist,Consumer,77.33,True,23
USR_000514,False,2024-10-05,US,Data Scientist,Enterprise,25.04,True,24
USR_000515,False,2024-11-27,India,Software Engineer,Enterprise,56.1,True,23
USR_000516,False,2024-08-15,Other,Business Analyst,Consumer,14.44,True,24
USR_000517,False,2024-09-18,US,Student,Enterprise,51.72,True,17
USR_000518,True,2024-09-02,Germany,Researcher,Enterprise,54.92,True,26
USR_000519,False,2024-09-27,UK,Data Scientist,Enterprise,24.88,True,4
USR_000520,False,2024-09-24,US,Business Analyst,Consumer,39.11,True,25
USR_000521,False,2024-11-12,UK,Software Engineer,Consumer,28.02,True,26
USR_000522,False,2024-06-22,Germany,Writer,Consumer,70.6,True,14
USR_000523,False,2024-06-21,Germany,Business Analyst,Consumer,63.63,False,17
USR_000524,False,2024-10-06,India,Data Scientist,Consumer,53.05,True,25
USR_000525,False,2024-11-09,Other,Data Scientist,Consumer,94.16,True,20
USR_000526,False,2024-10-03,US,Other,Consumer,38.81,True,7
USR_000527,False,2024-11-10,UK,Other,Consumer,41.03,True,12
USR_000528,False,2024-10-22,Canada,Other,Consumer,39.25,True,8
USR_000529,False,2024-12-02,US,Data Scientist,Consumer,21.83,True,17
USR_000530,False,2024-08-18,UK,Student,Enterprise,35.62,True,19
USR_000531,False,2024-07-04,US,Data Scientist,Consumer,17.37,True,19
USR_000532,False,2024-06-29,India,Data Scientist,Consumer,30.9,False,26
USR_000533,False,2024-09-03,India,Software Engineer,Consumer,81.98,True,16
USR_000534,False,2024-12-05,US,Student,Enterprise,45.26,True,9
USR_000535,False,2024-07-11,UK,Student,Enterprise,63.94,False,9
USR_000536,False,2024-11-15,Canada,Student,Consumer,45.63,True,25
USR_000537,False,2024-08-06,US,Researcher,Enterprise,54.13,False,26
USR_000538,False,2024-08-11,India,Software Engineer,Enterprise,44.78,True,17
USR_000539,False,2024-06-20,US,Student,Enterprise,31.72,True,20
USR_000540,True,2024-08-31,Canada,Data Scientist,Consumer,15.99,True,15
USR_000541,False,2024-12-05,US,Writer,Consumer,47.4,True,9
USR_000542,False,2024-07-17,US,Data Scientist,Consumer,33.76,False,6
USR_000543,False,2024-08-12,Germany,Data Scientist,Enterprise,47.68,True,4
USR_000544,False,2024-07-27,Germany,Software Engineer,Enterprise,59.45,False,22
USR_000545,False,2024-06-24,Germany,Data Scientist,Enterprise,25.47,False,17
USR_000546,False,2024-11-20,France,Writer,Consumer,21.09,True,23
USR_000547,False,2024-11-05,France,Data Scientist,Enterprise,49.4,True,16
USR_000548,False,2024-06-15,Other,Business Analyst,Enterprise,21.04,False,7
USR_000549,False,2024-11-02,India,Data Scientist,Consumer,70.93,True,10
USR_000550,False,2024-10-05,US,Data Scientist,Consumer,29.6,True,5
USR_000551,False,2024-10-13,Other,Other,Consumer,35.88,True,25
USR_000552,False,2024-07-18,India,Business Analyst,Consumer,7.94,False,14
USR_000553,True,2024-11-15,UK,Business Analyst,Consumer,36.79,True,7
USR_000554,False,2024-11-24,Germany,Data Scientist,Consumer,45.06,True,22
USR_000555,False,2024-08-15,US,Student,Consumer,40.06,True,16
USR_000556,False,2024-10-07,Other,Writer,Consumer,52.42,True,14
USR_000557,True,2024-08-14,Canada,Data Scientist,Consumer,76.6,True,23
USR_000558,False,2024-09-12,India,Researcher,Consumer,12.97,True,13
USR_000559,False,2024-08-04,US,Software Engineer,Consumer,94.39,True,25
USR_000560,False,2024-08-21,US,Business Analyst,Consumer,38.4,True,15
USR_000561,True,2024-11-26,France,Student,Consumer,52.01,True,13
USR_000562,False,2024-09-01,US,Researcher,Enterprise,8.53,True,8
USR_000563,False,2024-07-20,India,Writer,Consumer,62.78,False,18
USR_000564,False,2024-09-19,US,Software Engineer,Consumer,33.69,True,24
USR_000565,False,2024-11-25,India,Business Analyst,Consumer,53.32,True,21
USR_000566,False,2024-10-19,Germany,Student,Enterprise,38.18,True,11
USR_000567,False,2024-07-04,Germany,Writer,Enterprise,68.43,True,24
USR_000568,False,2024-11-06,Canada,Software Engineer,Consumer,34.27,True,10
USR_000569,False,2024-07-16,UK,Student,Consumer,28.51,False,22
USR_000570,False,2024-12-10,UK,Software Engineer,Enterprise,45.54,True,10
USR_000571,False,2024-08-04,India,Business Analyst,Consumer,16.81,True,17
USR_000572,False,2024-11-06,Other,Researcher,Enterprise,5.57,True,22
USR_000573,True,2024-10-19,India,Student,Consumer,84.51,True,24
USR_000574,False,2024-08-06,Germany,Business Analyst,Consumer,23.69,False,14
USR_000575,False,2024-07-14,US,Data Scientist,Consumer,15.7,False,14
USR_000576,False,2024-08-22,India,Writer,Enterprise,8.71,True,26
USR_000577,False,2024-08-28,Germany,Researcher,Consumer,70.06,True,8
USR_000578,False,2024-09-03,US,Business Analyst,Consumer,26.54,True,7
USR_000579,False,2024-07-13,US,Business Analyst,Consumer,37.78,True,24
USR_000580,False,2024-11-24,France,Writer,Consumer,53.07,True,12
USR_000581,True,2024-09-30,Canada,Data Scientist,Enterprise,50.9,True,11
USR_000582,False,2024-07-24,UK,Software Engineer,Consumer,31.08,False,12
USR_000583,False,2024-06-20,UK,Data Scientist,Consumer,9.75,False,8
USR_000584,False,2024-12-05,Germany,Researcher,Enterprise,48.25,True,21
USR_000585,False,2024-10-09,Other,Software Engineer,Consumer,50.64,True,18
USR_000586,False,2024-06-28,US,Data Scientist,Consumer,29.51,False,4
USR_000587,False,2024-11-22,India,Software Engineer,Consumer,39.23,True,13
USR_000588,True,2024-09-12,US,Data Scientist,Consumer,50.32,True,19
USR_000589,False,2024-09-02,US,Data Scientist,Consumer,12.87,True,10
USR_000590,False,2024-09-11,US,Researcher,Enterprise,46.73,True,23
USR_000591,False,2024-10-05,Germany,Student,Consumer,73.31,True,11
USR_000592,False,2024-09-21,US,Student,Consumer,10.62,True,21
USR_000593,True,2024-09-03,US,Other,Consumer,72.81,True,4
USR_000594,False,2024-09-27,US,Software Engineer,Consumer,85.44,True,16
USR_000595,False,2024-11-13,US,Student,Consumer,62.33,True,18
USR_000596,False,2024-12-08,US,Student,Consumer,11.45,True,22
USR_000597,False,2024-07-15,Other,Data Scientist,Consumer,52.07,False,14
USR_000598,False,2024-09-18,Canada,Software Engineer,Consumer,14.9,True,10
USR_000599,False,2024-09-15,US,Other,Enterprise,64.71,True,22
USR_000600,False,2024-10-14,UK,Writer,Consumer,27.36,True,14
USR_000601,False,2024-08-12,Other,Researcher,Enterprise,47.89,True,22
USR_000602,False,2024-08-10,Other,Software Engineer,Consumer,29.46,False,16
USR_000603,False,2024-07-18,India,Writer,Consumer,21.76,True,10
USR_000604,False,2024-09-21,Other,Student,Enterprise,33.8,True,7
USR_000605,False,2024-09-17,US,Other,Consumer,45.79,True,15
USR_000606,False,2024-09-30,UK,Other,Enterprise,17.19,True,25
USR_000607,False,2024-10-09,Canada,Researcher,Consumer,45.14,True,9
USR_000608,False,2024-09-11,France,Student,Consumer,21.6,True,20
USR_000609,False,2024-11-14,Canada,Data Scientist,Consumer,24.24,True,23
USR_000610,False,2024-09-27,India,Software Engineer,Consumer,44.3,True,13
USR_000611,False,2024-09-11,India,Student,Consumer,27.51,True,6
USR_000612,True,2024-10-21,Germany,Data Scientist,Consumer,75.43,True,18
USR_000613,False,2024-09-03,US,Data Scientist,Consumer,30.72,True,17
USR_000614,False,2024-11-03,Other,Business Analyst,Enterprise,29.13,True,7
USR_000615,True,2024-10-05,UK,Business Analyst,Consumer,47.81,True,24
USR_000616,False,2024-10-29,Germany,Data Scientist,Enterprise,79.72,True,16
USR_000617,False,2024-08-10,Germany,Software Engineer,Enterprise,46.2,False,21
USR_000618,False,2024-06-17,Canada,Software Engineer,Enterprise,28.11,False,15
USR_000619,False,2024-11-05,UK,Researcher,Enterprise,29.8,True,7
USR_000620,False,2024-10-08,India,Software Engineer,Enterprise,17.53,True,5
USR_000621,False,2024-06-28,India,Student,Consumer,37.06,True,22
USR_000622,False,2024-10-29,Other,Software Engineer,Consumer,5.98,True,15
USR_000623,False,2024-06-19,US,Data Scientist,Consumer,47.26,False,4
USR_000624,False,2024-10-19,Canada,Software Engineer,Consumer,66.32,True,23
USR_000625,True,2024-09-06,US,Data Scientist,Enterprise,32.63,True,11
USR_000626,False,2024-10-28,UK,Data Scientist,Consumer,37.73,True,15
USR_000627,False,2024-11-18,France,Software Engineer,Enterprise,2.11,True,21
USR_000628,False,2024-07-07,Other,Software Engineer,Consumer,24.8,True,9
USR_000629,False,2024-12-04,Germany,Student,Consumer,28.56,True,12
USR_000630,False,2024-06-28,US,Writer,Enterprise,50.57,True,7
USR_000631,False,2024-08-22,Canada,Business Analyst,Consumer,33.78,True,22
USR_000632,False,2024-10-03,UK,Researcher,Enterprise,36.93,True,25
USR_000633,False,2024-06-19,US,Data Scientist,Consumer,63.78,False,22
USR_000634,True,2024-08-24,US,Other,Enterprise,40.74,True,26
USR_000635,False,2024-08-20,India,Software Engineer,Enterprise,30.06,True,9
USR_000636,False,2024-12-08,India,Other,Enterprise,59.58,True,9
USR_000637,False,2024-09-29,US,Researcher,Consumer,16.39,True,12
USR_000638,False,2024-07-21,Germany,Writer,Consumer,14.13,False,11
USR_000639,False,2024-08-07,Germany,Business Analyst,Enterprise,26.42,True,20
USR_000640,False,2024-08-21,US,Data Scientist,Consumer,56.46,True,6
USR_000641,False,2024-10-31,Germany,Student,Consumer,23.44,True,23
USR_000642,False,2024-07-20,US,Data Scientist,Consumer,26.43,True,14
USR_000643,False,2024-11-03,Canada,Data Scientist,Consumer,37.42,True,24
USR_000644,False,2024-09-18,US,Software Engineer,Consumer,41.11,True,15
USR_000645,False,2024-07-10,India,Business Analyst,Consumer,45.51,False,26
USR_000646,False,2024-07-21,Canada,Student,Consumer,41.38,True,5
USR_000647,False,2024-11-11,Canada,Researcher,Enterprise,31.18,True,17
USR_000648,False,2024-06-27,UK,Software Engineer,Consumer,44.36,True,10
USR_000649,False,2024-07-19,India,Researcher,Consumer,33.9,False,25
USR_000650,False,2024-09-05,US,Business Analyst,Consumer,6.69,True,23
USR_000651,False,2024-07-17,Canada,Writer,Enterprise,30.48,True,26
